name,transfer_fee,days_left_on_contract,age,height_in_cm,is_left_footed,is_tier1_nation,adjusted_goals_season1,adjusted_assists_season1,adjusted_clean_sheet_season1,goals_conceded_per_90_season1,minutes_played_season1,adjusted_goals_season2,adjusted_assists_season2,adjusted_clean_sheet_season2,goals_conceded_per_90_season2,minutes_played_season2,season,to_club_name,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,has_advanced_stats,position_Attack,position_Defender,position_Goalkeeper,position_Midfield,to_club_name_encoded,transfer_fee_log
Niels Nkounkou,270000.0,2890.0,20,180.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Everton,23.374429223744293,1785.675799086758,1.1278538812785388,1.1232876712328768,2.2511415525114153,1.1278538812785388,0.0,1.114611872146119,1.1077625570776257,30.639269406392692,70.67579908675799,0.05123287671232877,0.05155251141552511,33.84474885844749,20.420091324200914,54.0054794520548,10.310502283105023,12.69406392694064,26.50228310502283,58.602739726027394,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4657534246576,1073.5479452054794,80.7470319634703,5655.442922374429,88.68401826484018,85.35114155251142,55.1716894977169,11.315068493150685,56.9634703196347,12.091324200913242,108.67579908675799,22.465753424657535,57.84703196347032,33.20365296803653,30.639269406392692,21.684931506849313,3.8401826484018264,8.703196347031964,1.1278538812785388,12.484018264840183,24.585844748858445,0.16232876712328767,0.07324200913242009,0.25812785388127857,53.167123287671224,1.3666666666666667,0.13557077625570776,0.0,0,False,True,False,False,18870000.0,12.506180941677357
Marius Bülter,1500000.0,2159.0,27,188.0,0,1,6.4750000000000005,3.313,4.297000000000001,1.99288256227758,2529.0,0.0,0.0,0.0,0.0,0.0,2020,Union Berlin,32.0,2321.0,7.0,1.0,8.0,7.0,0.0,3.7,3.7,70.0,49.0,0.27,0.04,38.0,22.0,31.5,3.0,34.0,11.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,639.0,59.3,1699.0,77.9,58.6,27.8,26.0,25.0,20.0,24.0,106.0,51.9,48.1,70.0,44.0,23.0,46.0,7.0,41.0,36.6,0.58,0.17,0.47,32.6,1.9,0.12,0.0,1,True,False,False,False,3855000.0,14.220976332738882
Emre Can,25000000.0,2159.0,26,186.0,0,1,1.85,0.925,5.550000000000001,1.651376146788991,1417.0,3.736,0.934,7.395,1.1962782454585734,2257.0,2020,Bor. Dortmund,8.0,284.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,11.0,13.0,0.0,0.0,10.0,7.0,30.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,162.0,88.3,460.0,97.7,88.9,38.5,3.0,14.0,2.0,7.0,9.0,66.7,33.3,11.0,4.0,3.0,3.0,0.0,7.0,28.6,0.63,0.0,0.0,100.0,2.54,0.0,0.0,1,False,False,False,True,20075000.0,17.034386422832473
Álvaro Morata,35000000.0,1998.0,28,189.0,0,1,13.524,3.647,10.143,1.1567297393787932,2801.0,12.956,0.928,12.359,1.1743772241992882,2529.0,2020,Atlético Madrid,34.0,2098.0,12.0,2.0,14.0,10.0,2.0,16.0,13.6,49.0,27.0,0.51,0.09,17.0,8.0,7.7,2.0,10.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,512.0,62.7,753.0,67.0,62.7,35.3,25.0,10.0,14.0,29.0,28.0,67.9,32.1,49.0,42.0,14.0,46.0,12.0,66.0,40.9,1.16,0.15,0.37,56.4,2.62,0.21,0.0,1,True,False,False,False,13012500.0,17.370858648025116
Wataru Endo,1700000.0,2524.0,27,178.0,0,0,0.0,0.0,0.0,3.7656903765690375,239.0,1.766,0.0,2.649,1.6260162601626016,1107.0,2020,VfB Stuttgart,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,3097500.0,14.346139397261565
Timo Werner,53000000.0,1794.0,24,180.0,0,1,29.482000000000003,10.385,9.519,1.2789077737531345,3589.0,16.591,8.922,13.547,0.9861424427972928,3103.0,2020,Chelsea,34.0,2795.0,28.0,8.0,36.0,25.0,3.0,21.2,18.9,156.0,102.0,0.9,0.26,20.0,9.0,18.8,0.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,1056.0,71.6,2317.0,80.3,70.8,50.6,53.0,51.0,48.0,2.0,90.0,64.4,35.6,156.0,61.0,89.0,34.0,28.0,120.0,50.0,1.93,0.21,0.42,25.0,3.93,0.77,0.0,1,True,False,False,False,45574137.93103448,17.78580249038432
Pascal Stenzel,1300000.0,2159.0,24,183.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.372,0.925,2.7868852459016398,1647.0,2020,VfB Stuttgart,23.374429223744293,1785.675799086758,1.1278538812785388,1.1232876712328768,2.2511415525114153,1.1278538812785388,0.0,1.114611872146119,1.1077625570776257,30.639269406392692,70.67579908675799,0.05123287671232877,0.05155251141552511,33.84474885844749,20.420091324200914,54.0054794520548,10.310502283105023,12.69406392694064,26.50228310502283,58.602739726027394,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4657534246576,1073.5479452054794,80.7470319634703,5655.442922374429,88.68401826484018,85.35114155251142,55.1716894977169,11.315068493150685,56.9634703196347,12.091324200913242,108.67579908675799,22.465753424657535,57.84703196347032,33.20365296803653,30.639269406392692,21.684931506849313,3.8401826484018264,8.703196347031964,1.1278538812785388,12.484018264840183,24.585844748858445,0.16232876712328767,0.07324200913242009,0.25812785388127857,53.167123287671224,1.3666666666666667,0.13557077625570776,0.0,0,False,True,False,False,3117500.0,14.077875591662238
Pablo Marí,6000000.0,2524.0,27,193.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Arsenal,2.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,100.0,85.0,493.0,93.5,95.5,63.6,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,1,False,True,False,False,31590476.19047619,15.607270193858982
Hakim Ziyech,40000000.0,1794.0,27,180.0,1,1,6.903,15.255,7.245,1.139240506329114,2686.0,16.617,17.811,15.255,0.9851617611286791,4111.0,2020,Chelsea,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,46022413.79310345,17.50439003707821
Felix Uduokhai,7000000.0,2524.0,23,193.0,1,1,0.0,0.0,4.625,2.1245605223505777,1991.0,0.0,0.0,0.925,4.142259414225942,239.0,2020,FC Augsburg,23.374429223744293,1785.675799086758,1.1278538812785388,1.1232876712328768,2.2511415525114153,1.1278538812785388,0.0,1.114611872146119,1.1077625570776257,30.639269406392692,70.67579908675799,0.05123287671232877,0.05155251141552511,33.84474885844749,20.420091324200914,54.0054794520548,10.310502283105023,12.69406392694064,26.50228310502283,58.602739726027394,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4657534246576,1073.5479452054794,80.7470319634703,5655.442922374429,88.68401826484018,85.35114155251142,55.1716894977169,11.315068493150685,56.9634703196347,12.091324200913242,108.67579908675799,22.465753424657535,57.84703196347032,33.20365296803653,30.639269406392692,21.684931506849313,3.8401826484018264,8.703196347031964,1.1278538812785388,12.484018264840183,24.585844748858445,0.16232876712328767,0.07324200913242009,0.25812785388127857,53.167123287671224,1.3666666666666667,0.13557077625570776,0.0,0,False,True,False,False,3097500.0,15.76142084987672
Marc Cucurella,11800000.0,2890.0,22,173.0,1,1,0.928,5.5680000000000005,14.186,1.0802880768204854,3749.0,1.525,1.856,7.424,1.5615141955835965,2536.0,2020,Getafe,37.0,3237.0,1.0,5.0,6.0,1.0,0.0,2.2,2.2,62.0,153.0,0.03,0.14,74.0,51.0,31.6,8.0,50.0,36.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,1409.0,65.0,5633.0,81.6,68.5,37.5,53.0,97.0,52.0,37.0,50.0,46.0,54.0,62.0,53.0,9.0,34.0,1.0,30.0,20.0,0.17,0.03,0.17,39.2,3.09,0.31,0.0,1,False,True,False,False,4691000.0,16.283610174181653
Javi Sánchez,3000000.0,2159.0,23,189.0,0,1,0.0,0.928,0.928,1.689419795221843,586.0,0.597,0.0,0.0,4.421965317919075,346.0,2020,Real Valladolid,8.0,497.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,2.0,7.0,0.0,0.18,5.0,4.0,33.3,2.0,2.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,194.0,79.9,994.0,86.4,91.9,51.1,1.0,4.0,0.0,33.0,3.0,66.7,33.3,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,38.5,0.91,0.0,0.0,1,False,True,False,False,1544444.4444444445,14.914123179965662
Dany Mota,4860000.0,2524.0,22,180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Monza,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,4588500.0,15.396549201637972
Giovani Lo Celso,32000000.0,2890.0,24,177.0,1,1,1.194,2.597,5.597,2.006502554575012,2153.0,12.531,5.237,6.431,1.5437392795883362,3498.0,2020,Tottenham,28.0,1492.0,0.0,2.0,2.0,0.0,0.0,1.3,1.3,62.0,112.0,0.0,0.12,51.0,29.0,20.3,4.0,16.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,1034.0,81.1,3649.0,89.4,84.2,58.5,29.0,81.0,22.0,23.0,51.0,62.7,37.3,62.0,55.0,6.0,31.0,0.0,18.0,16.7,0.18,0.0,0.0,26.7,4.22,0.36,0.0,1,False,False,False,True,27518181.818181816,17.281246492014
José Machín,3700000.0,1794.0,24,184.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.934,0.0,4.444444444444445,243.0,2020,Monza,23.872037914691944,1629.4691943127962,2.1279620853080567,1.8436018957345972,3.971563981042654,1.853080568720379,0.27488151658767773,2.0502369668246447,1.8085308056872038,33.67298578199052,90.32227488151659,0.10180094786729857,0.10473933649289101,35.312796208530806,19.876777251184834,41.18293838862559,4.028436018957346,16.872037914691944,19.38862559241706,19.70616113744076,0.4028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1895734597157,874.3696682464455,80.14312796208532,3429.345971563981,87.40379146919432,84.3872037914692,62.35687203791469,20.886255924170616,72.30331753554502,15.317535545023697,35.86255924170616,36.161137440758296,54.88625592417062,38.032701421800944,33.67298578199052,28.165876777251185,5.947867298578199,18.175355450236967,2.1279620853080567,23.56872037914692,27.912796208530803,0.4030805687203792,0.06658767772511849,0.1999052132701422,45.64218009478673,2.6354028436018955,0.24914691943127962,0.0,0,False,False,False,True,4646500.0,15.123843647884687
Yan Couto,6000000.0,1794.0,18,168.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Man City,23.374429223744293,1785.675799086758,1.1278538812785388,1.1232876712328768,2.2511415525114153,1.1278538812785388,0.0,1.114611872146119,1.1077625570776257,30.639269406392692,70.67579908675799,0.05123287671232877,0.05155251141552511,33.84474885844749,20.420091324200914,54.0054794520548,10.310502283105023,12.69406392694064,26.50228310502283,58.602739726027394,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4657534246576,1073.5479452054794,80.7470319634703,5655.442922374429,88.68401826484018,85.35114155251142,55.1716894977169,11.315068493150685,56.9634703196347,12.091324200913242,108.67579908675799,22.465753424657535,57.84703196347032,33.20365296803653,30.639269406392692,21.684931506849313,3.8401826484018264,8.703196347031964,1.1278538812785388,12.484018264840183,24.585844748858445,0.16232876712328767,0.07324200913242009,0.25812785388127857,53.167123287671224,1.3666666666666667,0.13557077625570776,0.0,0,False,True,False,False,44275000.0,15.607270193858982
Lucas Pérez,200000.0,1429.0,33,180.0,1,1,3.712,3.712,4.640000000000001,2.08710407239819,1768.0,10.208,4.640000000000001,6.496,1.908,2500.0,2021,Cádiz CF,28.0,1759.0,4.0,4.0,8.0,1.0,3.0,6.7,3.5,44.0,72.0,0.2,0.2,6.0,2.0,20.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,667.0,62.4,2771.0,78.5,68.0,44.4,53.0,50.0,21.0,2.0,44.0,65.9,34.1,44.0,32.0,15.0,23.0,4.0,28.0,32.1,0.46,0.04,0.11,15.4,4.91,0.46,0.0,1,True,False,False,False,1830769.2307692308,12.206077645517674
Dan Burn,15000000.0,1794.0,29,201.0,1,1,1.0,0.0,6.0,1.2460920053595357,2239.0,0.0,0.0,9.0,1.4370010413051024,2881.0,2021,Newcastle,27.0,2061.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,34.0,87.0,0.04,0.0,50.0,26.0,50.9,7.0,23.0,31.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,1280.0,74.5,4510.0,82.5,79.2,42.1,10.0,75.0,14.0,109.0,20.0,60.0,40.0,34.0,22.0,1.0,9.0,1.0,17.0,35.3,0.26,0.06,0.17,69.9,1.09,0.09,0.0,1,False,True,False,False,28688235.29411765,16.52356082573315
Sven Michel,2500000.0,365.0,31,177.0,1,1,0.0,0.0,0.0,0.0,0.0,4.625,1.522,0.0,4.816901408450704,1420.0,2021,Union Berlin,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,3805000.0,14.731801689838349
Wout Weghorst,17500000.0,1794.0,29,197.0,0,1,21.485,8.325000000000001,15.338,1.068702290076336,3537.0,17.188000000000002,3.969,8.594000000000001,1.576394502829426,3711.0,2021,Burnley,34.0,2941.0,20.0,8.0,28.0,18.0,2.0,17.0,14.8,22.0,59.0,0.61,0.24,13.0,8.0,20.0,3.0,14.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,797.0,65.6,1417.0,72.3,69.2,76.2,43.0,37.0,17.0,29.0,33.0,54.5,45.5,22.0,14.0,15.0,27.0,20.0,90.0,47.8,1.32,0.2,0.42,55.5,2.36,0.4,0.0,1,True,False,False,False,7167307.692307692,16.677711496036597
Reinildo Mandava,3000000.0,1429.0,27,180.0,1,0,0.0,0.0,11.088,1.084788029925187,2406.0,0.0,0.0,4.62,1.187888198757764,1288.0,2021,Atlético Madrid,29.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,48.0,117.0,0.0,0.0,79.0,43.0,60.3,3.0,23.0,45.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,1592.0,79.0,6082.0,90.2,82.6,41.6,18.0,88.0,28.0,71.0,39.0,71.8,28.2,48.0,44.0,2.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,75.4,1.82,0.21,0.0,1,False,True,False,False,15012500.0,14.914123179965662
Kieffer Moore,4200000.0,2159.0,29,196.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Bournemouth,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,14362666.666666666,15.250595321348806
Albert Gudmundsson,1500000.0,1429.0,24,177.0,0,0,8.352,3.408,9.117,1.2071005917159765,2535.0,0.597,0.852,0.852,1.263157894736842,285.0,2021,Genoa,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,4528571.428571428,14.220976332738882
Myrto Uzuni,4000000.0,1794.0,26,178.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Granada CF,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,3102777.777777778,15.201805169084134
Denis Zakaria,11350000.0,2525.0,25,190.0,0,0,0.925,0.925,1.85,2.703639514731369,1731.0,1.85,1.85,5.819,1.282339707536558,2667.0,2021,Juventus,25.0,1419.0,1.0,1.0,2.0,1.0,0.0,1.5,1.5,29.0,57.0,0.06,0.06,30.0,15.0,55.0,7.0,13.0,23.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,647.0,87.2,2702.0,91.7,90.6,70.9,9.0,52.0,6.0,63.0,32.0,65.6,34.4,29.0,15.0,3.0,8.0,1.0,11.0,18.2,0.13,0.09,0.5,48.1,1.33,0.13,0.0,1,False,False,False,True,24165789.47368421,16.24472838999741
Rodrigo Bentancur,19000000.0,1794.0,24,187.0,0,0,0.0,3.736,7.058,1.2429378531073447,3186.0,0.597,7.472,8.329,1.3957996768982228,3095.0,2021,Tottenham,33.0,2324.0,0.0,4.0,4.0,0.0,0.0,0.6,0.6,35.0,173.0,0.0,0.15,63.0,33.0,33.9,12.0,23.0,47.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,1851.0,88.8,8319.0,93.7,92.3,74.2,29.0,171.0,14.0,101.0,51.0,68.6,31.4,35.0,41.0,3.0,16.0,0.0,15.0,33.3,0.19,0.0,0.0,58.8,2.67,0.43,0.0,1,False,False,False,True,28109090.90909091,16.759949589762293
Auston Trusty,1800000.0,2890.0,23,190.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,Arsenal,23.374429223744293,1785.675799086758,1.1278538812785388,1.1232876712328768,2.2511415525114153,1.1278538812785388,0.0,1.114611872146119,1.1077625570776257,30.639269406392692,70.67579908675799,0.05123287671232877,0.05155251141552511,33.84474885844749,20.420091324200914,54.0054794520548,10.310502283105023,12.69406392694064,26.50228310502283,58.602739726027394,0.7534246575342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.4657534246576,1073.5479452054794,80.7470319634703,5655.442922374429,88.68401826484018,85.35114155251142,55.1716894977169,11.315068493150685,56.9634703196347,12.091324200913242,108.67579908675799,22.465753424657535,57.84703196347032,33.20365296803653,30.639269406392692,21.684931506849313,3.8401826484018264,8.703196347031964,1.1278538812785388,12.484018264840183,24.585844748858445,0.16232876712328767,0.07324200913242009,0.25812785388127857,53.167123287671224,1.3666666666666667,0.13557077625570776,0.0,0,False,True,False,False,31790476.19047619,14.403297778421795
Jonas Wind,12000000.0,1794.0,22,190.0,0,0,10.544,3.4,3.147,1.671826625386997,1938.0,6.041,2.297,3.147,1.2080536912751678,1043.0,2021,VfL Wolfsburg,25.502304147465438,1614.373271889401,6.548387096774194,2.4377880184331797,8.986175115207374,5.774193548387097,0.7741935483870968,6.13778801843318,5.383410138248848,40.76958525345622,44.15668202764977,0.3770506912442396,0.13456221198156684,16.682027649769584,9.55299539170507,30.966820276497696,1.4930875576036866,12.497695852534562,6.534562211981567,13.202764976958525,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8294930875576,501.2857142857143,69.48571428571428,1316.225806451613,78.78387096774193,70.95760368663593,54.36958525345622,21.797235023041473,24.377880184331797,15.40552995391705,17.72811059907834,48.50691244239631,47.04239631336405,47.287557603686636,40.76958525345622,26.64516129032258,17.22119815668203,27.483870967741936,6.548387096774194,41.68663594470046,37.65529953917051,0.8918433179723503,0.1404147465437788,0.3350230414746544,36.01520737327189,2.708617511520737,0.33211981566820276,0.0,0,True,False,False,False,7765200.0,16.300417291085605
Jonathan Panzo,1700000.0,1429.0,21,188.0,1,1,0.0,0.0,2.772,2.344789356984479,1804.0,0.0,0.883,0.883,2.0264900662251657,1510.0,2021,Nottm Forest,22.0,1801.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,14.0,56.0,0.0,0.0,17.0,12.0,72.7,13.0,14.0,59.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,1096.0,86.7,6535.0,90.7,92.5,67.4,0.0,39.0,3.0,172.0,15.0,93.3,6.7,14.0,7.0,0.0,3.0,0.0,5.0,40.0,0.1,0.0,0.0,61.9,0.2,0.0,0.0,1,False,True,False,False,10586129.032258065,14.346139397261565
Jean-Philippe Mateta,11000000.0,1794.0,24,192.0,0,1,9.266,0.925,0.0,3.6184210526315783,1368.0,2.7750000000000004,0.925,2.7750000000000004,2.384105960264901,1057.0,2021,Crystal Palace,15.0,997.0,7.0,1.0,8.0,6.0,1.0,8.6,7.8,14.0,10.0,0.63,0.09,6.0,3.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,238.0,70.6,222.0,78.4,73.3,62.5,12.0,7.0,3.0,8.0,26.0,46.2,53.8,14.0,4.0,9.0,22.0,7.0,28.0,46.4,1.17,0.21,0.46,44.8,1.81,0.27,0.0,1,True,False,False,False,12995000.0,16.213405921671733
