name,to_club_name,season,transfer_fee,transfer_fee_log,to_club_name_encoded,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Nicolò Rovella,Juventus,2020,26000000.0,17.073607134447293,0.7709956476519816,-12.605423756799635,-1.4850029525975712,-4.05963508358124,3.8343209714954374,-0.5180098993155766,4.463185524330904,-3.526797045312885,-0.09203839006904366,2.932918527181034,1.7886404046086115,-0.26415721070416726,-1.2664034244998592,-0.39791707811295984,1.7417983143356917,-2.3095071350350906,1.0071093318399165,-0.03388361276919283,-0.2894944795209754,-0.40120476735969945,0.6035735293217184,0.30132610486819095,0.7953394220001276,-1.2205157340366788
Aleksandr Kokorin,Fiorentina,2020,4500000.0,15.319588176962746,0.2787772931226959,1.3596804553488264,-2.0295295974992875,0.4327516149371382,-1.9683945798457878,0.2642599627277892,-0.004229736059216227,-0.11480427331610482,1.1398282624865197,0.18847826899860395,0.22637457368050118,-0.8876680610607491,0.11079523396099211,-1.3402106209756377,-0.09500175115084601,0.4365498068606918,-0.8443226591013829,0.5356268424792731,-0.4050940270836709,0.01415461040839433,-0.08326403455617717,0.28761023391122403,-0.47730479785858204,-0.048141368493068326
Jeremie Frimpong,B. Leverkusen,2020,11000000.0,16.213405921671733,0.1767536212528441,0.012207037137320076,1.2236364682728147,-1.1605507954872216,-0.1152171894871426,0.79516509447441,0.7383209609520051,0.04030202060051652,-0.6438641086930039,0.8574664329653183,0.5669423060176996,1.045536170519995,0.9852130533814869,0.42065363917959575,1.026583304581602,0.04197221905390541,-0.5153566236344793,0.3101738514077247,0.17414096502085263,-1.0490929681979222,-0.10836578579607081,0.32043952948071336,-0.15128398233200188,0.24779774830884102
Papu Gómez,Sevilla FC,2020,6400000.0,15.671808704579888,0.3956675544181903,35.16233341927503,-5.275902364103853,-14.341922964457824,5.371707031491096,-3.6330895882868988,3.1097787356492472,-2.168121848509774,1.3147721368819771,-4.806704382653344,-2.1599567701665126,-2.571530431777152,-1.3042778555110046,-1.249780193776099,0.5815936312847831,0.7647438481212232,1.6715921947321888,0.084748692012727,-0.4335670639802325,0.006966301701758715,-0.17049812313064844,0.3069651711752493,-0.5150978338263807,1.157544730440216
Morgan Sanson,Aston Villa,2020,15800000.0,16.575520561288332,1.0426799534694366,7.943966977373889,-0.2502835183456419,-1.2090563740455011,0.9085548510841058,-0.6459143454863697,0.987354162795288,-2.7467738693950983,1.0787006442597424,-0.6813542890665865,0.8148502467209544,4.8470416976244906,-2.035475758242788,-1.0311585378715016,-1.264371209496684,-0.25803576040479137,-0.8987059930796492,1.1876878461270168,-0.28164718405185113,-0.39761391568353516,-0.8052257085379648,0.07896715470105325,0.20225790382812622,0.4722838361284879
Carlos Fernández,Real Sociedad,2020,10000000.0,16.118095750958314,0.15517328361302102,2.758585310822668,-0.7751727876935645,5.142232853217262,-3.5436343832573014,0.7709785042003509,-0.3143320639820911,0.23248410560876445,2.66531437646401,1.937710477561478,0.9103671059748072,1.2009377620276291,0.8940311100324622,-1.7628093798207087,0.9359217948176496,-0.5804354062405829,-1.4078379758197084,-0.5112064863744057,-0.45373566423732226,0.25561764969199957,-0.0008953121706148925,0.15882150134785444,-0.36905652572312964,-0.4376975599754588
Vasilios Zagaritis,Parma,2020,380000.0,12.847929163278053,-0.12318637616761646,-1.85414368070497,2.41027649014746,-0.7425314751467063,-0.4105097936311806,-0.6684047208728059,0.2822135958078123,-0.17822909936289538,-0.7021408453165481,-0.07047445537037822,-0.36946063794575346,0.3366688534695881,1.1236234555392703,0.7373106080954379,-0.17922783652922775,-0.16542463058710438,0.16078101577132142,-0.4125308111926293,0.1774465481225304,-0.5760347242887911,0.028077351411645857,0.09086454000202432,-0.21922450082613792,-0.24423294992019273
Manu Koné,Bor. M'gladbach,2020,9000000.0,16.012735246411598,-0.09124873317848733,-7.721489953721929,1.5320779913250604,-1.595899317648353,1.6602304325655206,-2.140554972576082,1.6654578542907459,-1.8929789245763462,0.19624393930551912,4.238652917009335,-1.4264592626206467,2.49485053064699,-0.09276296822689327,-0.09342116317683524,0.7480776197660659,-0.04669092669889846,0.3190342896977282,0.8085995256212062,-0.08493860954882401,0.3160653848968827,0.39245520773279685,0.8556808426305142,-0.4656670141174104,-0.05721587604583134
Youssef Maleh,Fiorentina,2020,800000.0,13.592368256649284,0.3398540442659159,-0.24252262412301115,1.5438615586122582,-1.3850653532312647,-0.5285288140989255,0.9388871839687435,0.6460462463329086,0.26793912917455665,-0.7967990420036587,0.604155231361531,0.3333790161051231,0.12902017526542164,0.009237009811280866,0.24885491937191861,-0.4273012476944737,0.0821271330381746,-0.06258327637693244,-0.061375430619909854,0.16442811061593876,-0.5873860802120751,-0.08418990611928792,0.13802967643583286,-0.330231417649935,0.11339091833704273
Morten Hjulmand,Lecce,2020,2500000.0,14.731801689838349,-1.2329669871926534,-0.25634608082036936,1.6144975509836297,-1.354574077513322,-0.6178880786372762,0.9409131472486003,0.846696770204371,0.04126444111855254,-0.9034918149406885,0.8472164596075629,0.325000104331239,0.5955761672451249,0.8511495244167401,0.7813764200954607,-0.2468909239181834,0.33668246984900163,-0.38172006986139223,0.6747166531110609,-0.30043862619977924,0.06132219651669385,-0.2700390277488888,0.020185965796447047,-0.4096826363966404,0.18538217849088576
Timothy Fosu-Mensah,B. Leverkusen,2020,1700000.0,14.346139397261565,0.25055071865351897,-11.683817708610594,-2.749668898450864,-4.200396096237858,2.534903164546341,1.644382463172267,0.5985090747140941,-2.3181256326772073,0.014732734591645471,-0.2519881826199947,2.464011738838578,-1.2039289684424095,-0.47828323885869406,-1.1038346092116158,-0.3159116610199653,-0.7145520312437329,-0.10724711250182332,-1.0672004021252832,-0.36684726423482206,-0.01570057603661862,1.281603509824686,-0.4676663918945543,0.7520900450306295,0.14021079797888797
Étienne Capoue,Villarreal,2020,2000000.0,14.508658238524095,0.17435491819069363,-0.12979508044234794,3.776788672114016,2.6906822529083874,3.273941029745844,2.254906592913878,-2.0075126880385246,1.6913768632457737,0.45810494570795224,0.004289712026398329,-0.8218121888958547,-0.39255656382045684,-1.9060244490002114,-1.1573577136715514,-0.15914088794496395,-0.4314976470928674,-0.4205005920344943,-0.01430192431566163,0.1236146320016635,0.48404860246450837,-0.2674596843507908,-1.1846364844856998,-0.3371495620600058,1.0416305162131547
Joakim Maehle,Atalanta BC,2020,13700000.0,16.432906463791053,0.5903431173711416,-1.085773346258683,0.8973290402731635,0.4403736580126232,2.5582842539918325,-1.1835356758147368,-0.5651651926150757,0.041349542385529736,0.1202506370469192,-0.7403119283622535,-0.5127810917850862,0.8703758440325373,-0.05907420336865034,2.108024153566351,0.6905506926933017,0.0038454414406147996,-1.1430316175138742,-0.29773497125463383,0.6979249893653345,1.376614836130165,-0.18565478953753461,-0.3316010628815692,0.0031145708933656147,-0.2511431381717969
Amad Diallo,Man Utd,2020,21300000.0,16.87421767762801,1.5197872038219102,-9.701185844637457,-10.747356557217302,0.027461905855000746,-8.55922625759279,-12.04716368619962,1.7452864473113925,5.145335687024911,0.4034029125994481,1.059973694626854,4.805302145296742,4.5574285606962395,-1.548377706273488,2.9174369272152054,3.9811712896767224,1.5252212893714236,4.24747683170867,3.2970897391000644,1.7445506654406495,-0.14562291850774664,0.20272981948228802,-0.10363126956368068,-0.11834418763440066,0.35581665658469996
Dominik Szoboszlai,RB Leipzig,2020,36000000.0,17.399029524198163,0.7727346821124877,-0.26936948882737377,1.6382032804652353,-1.3648134126962301,-0.663836555445184,0.9520602254516369,0.8789974058951915,-0.0075545419726263385,-0.9301830663279063,0.8776855527711889,0.32519757200429444,0.6709198404654326,0.9938094152695653,0.8584925893768177,-0.2537205011177332,0.3426007441848502,-0.2833416543266485,0.5395239493056196,-0.3545175225947456,0.21044135790329827,-0.28344354871673844,-0.04346593812064267,-0.33041064467655534,0.2257785101593497
Joe Scally,Bor. M'gladbach,2020,1800000.0,14.403297778421795,-0.0011383675469230194,-1.8780660599571297,2.4785567869915353,-0.7253458549794825,-0.5072048220739213,-0.6286045731741856,0.41970503592443176,-0.30202013960189394,-0.8033512319104997,0.0511571962518409,-0.4123035415769253,0.48103030507821476,1.535005628193899,0.9459592282338579,-0.32352527438519846,0.037010358596706205,0.041821050453443476,-0.27441355025910524,-0.11953493305011026,-0.10707461116262526,-0.15604958705232058,0.024977362081207433,-0.2404603425738943,-0.1462822011381164
Frederik Alves,West Ham,2020,1600000.0,14.285514812209815,0.8800858741480011,-1.853845554044149,2.3202559457335994,-0.4523243989321968,-0.17377551526578222,-0.7769086554592197,0.25507730117042066,-0.24346890760521128,-0.5939119503876137,-0.08306420593705882,-0.3329774741985133,0.5886787723113502,1.4939882045058515,0.5381276212709042,0.3900322761546883,-0.15784093382703807,0.47297914171693234,0.671156592934354,-0.7303707001533201,0.8848000252812684,-0.12327272319825078,-0.3154781143684678,-0.38990579170048045,-0.04031740845159437
Geoffrey Kondogbia,Atlético Madrid,2020,16000000.0,16.588099342704055,0.5273440906935245,-2.125856432638523,3.9853498797792875,2.926960223869878,1.8631781047404758,0.40605942047801785,0.719986434692212,-0.3980809724850863,0.47085819759087416,0.04309631972196176,0.1598498802072118,1.5965620205327349,-0.5981261813194866,0.038284645262198394,0.18219487154836406,-0.27859655504346026,-0.4840214018512287,1.0596580973838883,0.31026830684953816,0.7077215571760693,0.8479255255414998,0.9525619673519246,-0.6251257541537962,-0.23797849470024923
Terence Kongolo,Fulham,2020,4400000.0,15.29711532616119,0.38353195701199627,-1.6703416046605433,1.9409899111770592,-0.093368418984908,0.6342918417330278,-0.8293631953043243,-0.2258995010561836,0.018969131012232965,0.35084970641943364,-0.449098012273013,-0.3861321253218362,-0.3398593515180417,0.41161264270996656,0.43690045808254996,-0.911451815143652,0.31298386321449145,-0.47195854612703075,0.662502239035814,-0.08269118958063307,0.2067102287215648,-0.2057673550021694,0.04138338742883413,-0.19600168139244928,-0.2816805668558888
Ryan Manning,Swansea,2020,278000.0,12.535379989788607,-0.9949323077819486,-1.800951010979408,2.344072394887246,-0.6622021318921004,-0.2192664165339147,-0.7302598447683847,0.2140587177625843,0.005572574839047217,-0.6387741374741991,-0.17122083762402418,-0.43022833186975346,0.03719584926518821,0.7329345952907395,0.47841196906609473,-0.2790897703970532,-0.010049809844970989,-0.5460762214649016,0.5336033445839913,0.1781838660261843,-0.9748806440503939,-0.025938547758753205,0.37392863906541024,-0.6789698052799468,-0.4208106307470244
Joe Rodon,Tottenham,2020,12100000.0,16.308716093211594,1.1128545820629483,-1.867561592812505,2.4412065036032873,-0.49789808876338637,-0.29175021203993845,-0.7169465252949888,0.3667177617235609,-0.1621174079850533,-0.7708917309101947,-0.11815222277837623,-0.5238056275616494,0.2037098204185699,1.3625684001583547,0.5070908907183438,-0.4880918496034532,0.29649503213369666,-0.31800729042086545,0.7323708324722382,-0.6741840181273606,0.5630311801898911,-0.3053226653796423,-0.02519555374570301,-0.585103179779018,-0.16320158024148052
Chris Smalling,AS Roma,2020,15000000.0,16.52356082573315,0.6949690304484009,-2.8203948004637693,4.394351983620559,5.96161281154359,1.4168452868098478,-1.1907495445886767,2.6483779124308473,0.9823243116349474,1.1311414297750628,-2.858826518832765,-0.27617702499072944,-0.8411294063302489,0.23737185531595575,-0.7795264594051328,0.3288945614905497,-0.4151721721307051,-0.3772280992512747,0.9362243937133643,-0.09351839319924249,0.5977170655998911,0.3921072875130073,0.34950160494942834,-0.27276420766878107,0.4952667392733243
Mattia Bani,Genoa,2020,5000000.0,15.424948670398354,-0.20502034288408066,-4.053433533423048,2.718502902826348,5.127430007853764,-0.9629298546640043,-1.3640443641132027,-0.4259442668957457,1.8159481461595326,0.38277381543843664,-2.1872251067860753,1.2923536883627542,0.9522904161435197,0.6656898829249094,-0.022590191593526848,0.08380719034281742,0.6991410459059717,-0.08526310977122016,0.7680040773275904,0.37853535995721727,0.09097962893333,0.908991282507375,0.4163459694205713,-0.652987765185953,-0.45387021213612344
Kristoffer Peterson,F. Düsseldorf,2020,450000.0,13.017005083966255,-0.9622186033653655,1.8046724183160496,-3.5679699307978794,1.3886972521193832,0.46410824540651896,0.10086212737033036,-0.46584432884714144,-0.4028964886614708,-0.13681378666068061,0.07584669886196188,-0.6288544243814733,-0.08137491964783888,-0.8388644710644406,2.540888494996383,-1.5426681892825205,-0.1124434635303783,0.31747072809417787,0.9521136184702781,-0.14332468368142223,0.6564543432074137,-0.08333911194509877,0.08664205370962214,-0.013017861421080912,-0.08287168246138837
Bouna Sarr,Bayern Munich,2020,8000000.0,15.894952224644102,1.287680603758268,7.384572114494278,1.2705014388231717,-3.9703298192248564,0.627311068996972,-2.0697115168062306,-0.9385486467054126,-2.8119583150444853,1.318808880544221,-2.7328135476303395,-1.7719857669752321,0.7235786282627679,-1.700305892389833,-2.3324502732889214,-1.0141582323567175,-0.4482188415319236,0.17228391806143187,0.20566914424088112,0.4509099800998653,-0.8183963185262898,-0.017791047820914008,-1.4483307472041551,0.8014641067518411,0.1144006852007938
Thomas Partey,Arsenal,2020,50000000.0,17.72753358339242,1.0124529095208443,4.420265506075597,5.799104612562767,4.253352723415036,3.5592778856461895,-1.7814480534645538,1.3540747865444556,0.8568001984737215,0.5739186614384892,-0.4388436006294148,-0.12024501519378185,0.6869409587660078,-0.2806972390940544,0.5985530855116428,0.2417743687257103,0.09680752412113344,0.3510728712389533,0.15783358918728316,2.1018157527846117,2.3772613457813128,4.161062752483223,5.198755141192295,-0.9891666407334095,0.5966472465463654
Tosin Adarabioyo,Fulham,2020,1650000.0,14.316286451937186,0.4247184819172069,-1.9028551923695642,2.3686618301606392,-0.4481150572129481,-0.2272675698021533,-0.7739907317950478,0.2588353773367999,-0.18703951040771288,-0.6463112694483603,-0.11520348317500584,-0.3943628086512117,0.2949464488048359,1.294350792098441,0.44952541757867315,-0.05343128303457524,-0.06051755435481887,0.30668194277456257,1.0394814887577102,-0.7641580796786679,0.8681017806316818,-0.23770681595428764,-0.24432945491321426,-0.6605417321026925,-0.2349346642685518
Jean-Victor Makengo,Udinese Calcio,2020,3500000.0,15.068273812173887,-0.5006945814787439,-3.4003287585129423,-1.1614899957667442,-0.494837786040087,-1.0242616752518794,-0.5816759710866536,0.5423296218558354,-2.2846132932119816,0.3198201249064744,-1.9663345001183072,2.234453346855944,0.483741764559657,0.11945030388019581,0.9138878133539338,0.6820694819141028,-0.7694128057021116,-0.3580179768022852,1.0327649886375427,0.19341341017818098,-1.1648866858950115,0.8808112662998747,0.37615379513692876,0.4594216026337915,0.03935572017638894
Umar Sadiq,UD Almería,2020,9000000.0,16.012735246411598,-0.10102527171654764,0.8601587766387135,-0.9638295912461693,-0.5839905240991546,-3.1254348233196674,0.5709543905652334,0.023656580867569416,-0.2901209242152402,1.7944254333048377,0.4520989861593334,0.28429328117145647,-0.9421980085604923,0.3466156201003129,0.4191715308295215,-0.9694793950337856,0.5044736142228912,-0.3509322890553858,0.12966735868972865,-0.18378380036333997,0.9110362337354163,-0.15771823055051384,-0.008157500076772406,0.30965987237781967,0.2046638063013336
Ben Godfrey,Everton,2020,27500000.0,17.129696599000436,0.5579335086391933,-3.2759276572541784,5.390966482071992,3.3085404911742917,0.5759342780036737,0.12325099738754533,0.40781335714044653,-1.8181726436752135,-0.06182782942217646,-2.198699656593351,-2.490749108680653,-1.175120932490735,1.2383304659422083,0.5788639980569875,1.770028011203351,1.345543372496855,1.7749580918398475,-0.19590888697916536,1.152811360188466,0.048027887228461685,1.1402321269344817,1.4517029543605062,-0.9761523367399388,-0.32347848670472157
Christoph Klarer,F. Düsseldorf,2020,400000.0,12.899222326086994,-0.9358405735538678,-1.8870768386749985,2.4717720226792075,-0.6032177826425349,-0.42473478457198366,-0.6580417116089291,0.39406814152634545,-0.23770369845736433,-0.8042445783277092,-0.05690043403428541,-0.48098609252313057,0.3147916417871238,1.4408861185246917,0.6680066403925498,-0.48161268089663,0.16691082099574714,0.019099593468640944,0.001201504573260903,-0.45237236147159055,0.40867047499207215,-0.23274519008280206,-0.07433683173330324,-0.3339435341799536,-0.09677059788400949
Omar Alderete,Hertha BSC,2020,4000000.0,15.201805169084134,-0.5326087957806729,-1.8429842555991476,2.410905952945955,-0.5236537442358169,-0.23126253419249665,-0.7599495915820933,0.30904835392015917,-0.0876270686507481,-0.7204536165066809,-0.17004080146170397,-0.515597902862831,0.14431764351418064,1.207071165738065,0.4726870206680799,-0.41471138873977376,0.2269833872207818,-0.475607131464236,0.8590071420144423,-0.48581709904567794,0.14487722769405625,-0.20445431748719775,0.08731205651822793,-0.6491406719076606,-0.2827049858321897
Yordan Osorio,Parma,2020,4100000.0,15.226497775576945,-0.2030902027891192,-1.6806415302261428,1.8652499011506614,0.07819996821754427,0.7797696672201383,-0.8287365748974478,-0.23768578611529398,0.08487188783263039,-0.12436305714518553,-0.5910190970396829,-0.45778636531500067,-0.2515903696546471,0.06611802880236498,-0.035285267867037035,-0.6097120189051285,0.12752957797486944,0.2938676566725708,0.7623218039627822,-0.22159345381757195,0.31191668083346796,-0.033330879751196474,-0.12897350297513935,0.4088308059543089,0.012629240335415237
Lucas Martínez Quarta,Fiorentina,2020,13000000.0,16.380459992348886,0.24126348083905755,-1.8271145449418782,2.3891481389020015,-0.563480460055566,-0.21790027468890144,-0.739628448991573,0.29737630890123773,-0.0923725529439472,-0.679886938718564,-0.10538779119768504,-0.45453812815833844,0.1327525338494494,1.0744046363669124,0.5202573704515351,-0.32519400075589505,0.1421481884805065,-0.5358452603990016,0.9250696580854594,-0.244845896606506,-0.3049218783118073,-0.2517946826900611,0.2501457904066164,-0.7237720891415291,-0.3539533978170555
Raphinha,Leeds,2020,18600000.0,16.73867219244687,0.8464883108908655,4.85136383521626,-3.682171614506035,-1.8927332355670652,0.07169557774245094,-0.5821365183016318,-0.9410459835440445,-1.1012343585799886,-0.21211192364632936,0.538477670409818,-0.022330685649038298,2.5124414539168196,0.24767675205600712,-0.41957001892368706,-0.7994422818276979,-0.17284156432963754,-0.6549433653541028,0.9600422786605309,0.6102683452818958,0.06795761698704328,1.0245238792890907,0.9070775082779889,-0.29317511532120233,1.2524286069441941
Valentin Mihăilă,Parma,2020,9100000.0,16.02378508137718,-0.2298736667265394,0.8593530428482603,-0.7502474951563544,-0.8768693557133661,-3.2696984292033395,0.46671888607725176,0.699058290874835,-0.2207582886988752,-0.8861898403539394,0.45488743228434947,-0.2672758486428821,0.09094273929990576,0.42295277074625093,1.0088970266849149,-0.00949625917147466,0.1622031326170811,-0.5876375270889794,0.4142817749984645,0.16893417860580218,0.088811211715149,-0.055375095564839855,0.14885522014683977,0.3742029410540013,0.010561653168509988
Maxime Busi,Parma,2020,6900000.0,15.747032114495013,-0.22057663784606252,-1.7452335516582582,2.2840679766432617,-0.40886622383878024,0.03906287681198506,-0.7297168223287543,-0.09336613877354824,-0.13919211520283375,0.43842116706262335,-0.2500353755930614,-0.11681434159407131,0.008256026454424747,0.9235595551774267,0.10506877230270792,-0.08460633142784423,0.12711610345200683,0.09179278238983046,-0.4327881483007872,0.11715794964397463,-0.35987155887605055,-0.07773766233869461,0.11820040452172964,0.36097609978260436,-0.07253673451742754
Facundo Pellistri,Man Utd,2020,8650000.0,15.973069994514992,1.5803321448923633,0.873637509705989,-0.7389974664879088,-0.9552474910211985,-3.3139972933749027,0.4639259436473982,0.7513650416236182,-0.30128726366647135,-0.8879311019029595,0.585402994229287,-0.21443668722534887,0.3139932460852325,0.6701898857034966,1.3395233180852308,0.19447692875897793,0.11937921297206847,-0.7591106107427068,0.5779214324619145,0.33596464995212066,-0.27004830477642067,-0.03963590134766545,0.24911539319752457,0.3612971904295188,-0.06958903309742326
Marc Roca,Bayern Munich,2020,9000000.0,16.012735246411598,1.279767177085096,3.9966730477727337,4.845660130600575,2.160300181892058,2.6834358783784236,1.8534729471280773,-1.226988096571844,1.2970015163484598,-0.7701812151229106,1.6604439325773355,0.5139928874923969,-1.1268313451752463,2.095616169548205,1.0603152944711747,1.8430425430945387,0.04560395175081758,-0.372389411040629,1.7528727239837258,2.496908655459924,0.40333253876036484,0.6397752617183906,0.30743282224850205,0.42104018751689976,0.7080755840099284
Jakub Moder,Brighton,2020,11000000.0,16.213405921671733,0.36100963008964193,-0.2752150732263556,1.636014759925236,-1.2980200235454138,-0.6213255631577381,0.9365379258107327,0.8669861723478562,0.024775630594664533,-0.9324677302956406,0.820000475545952,0.28728233939168574,0.5839902980344771,0.9512380080886245,0.7100326060293888,-0.3415301882281074,0.4147467420747222,-0.2893280996632767,0.6828422525215913,-0.5420025291701096,0.5052377863283264,-0.32670889790607693,-0.10253781350131819,-0.3768506543621185,0.25581712997706696
John Björkengren,Lecce,2020,100000.0,11.51293546492023,-1.1299839908830385,-0.23721760799395133,1.5719421167935634,-1.3788483392578437,-0.5560812352055391,0.9172472790299268,0.7459393247491064,0.16567103824802168,-0.8445829016971171,0.7279589024883848,0.32485740108919825,0.403890485311154,0.4768734078208283,0.5790557920619457,-0.27331450082592945,0.22437776087257996,-0.3757090118180464,0.4898183070617026,-0.0507325433159323,-0.36670854590123386,-0.13206950752852728,0.11141777285017807,-0.4182234236307175,0.10464285483392999
Simon Sohm,Parma,2020,6400000.0,15.671808704579888,-0.21804963977139885,-0.2842324871660833,1.6448894466659003,-1.38096399950918,-0.7047680914223549,0.9823954480219956,0.8630612971897368,-0.0006170931039597427,-0.9424208619416746,0.8425451380218207,0.3224692857706633,0.610211543488888,0.8933042913634651,0.7725058931767309,-0.34633966236138397,0.2940960637626545,-0.04140109679301428,0.1011096083713498,-0.30886853892668487,0.2755596367926246,-0.250692035985804,-0.10631527576218441,-0.2059827698384795,0.2920262429808343
Frederik Winther,FC Augsburg,2020,1300000.0,14.077875591662238,-0.5408739890334844,-1.886571013985488,2.3144352011007707,-0.5106569757068234,-0.21296963507496458,-0.6612392233764984,-0.026479762067302987,0.04578093730357463,-0.5644638515051271,-0.5274318534256557,-0.3681931416312977,-0.19298988933845174,0.14657798793710558,-0.4037214036520502,-0.2824336282525613,-0.4276154774342785,1.4802625521199941,-1.719789640474403,-0.0036864293615092025,0.36510439046071136,0.2196752584168088,-0.40033011746846436,0.3018311710364412,0.08346699561855006
